{1,12,31,33,37, 51},,
{1,12,32,33,37, 52},,
{1,13,14,27,37, 53},,
{1,13,14,30,40, 56},,
{1,13,15,27,37, 54},,
{1,13,15,29,39, 56},,
{1,13,16,34,44, 48},,
{1,13,16,35,45, 49},,
{1,13,19,31,41, 48},,
{1,13,19,35,45, 52},,
{1,13,20,31,41, 49},,
{1,13,20,34,44, 52},,
{1,13,22,31,34, 42},,
{1,13,22,31,35, 43},,
{1,13,22,32,41, 44},,
{1,13,22,33,41, 45},,
{1,13,22,34,35, 46},,
{1,13,22,36,44, 45},,
{1,13,24,27,29, 42},,
{1,13,24,27,30, 43},,
{1,13,24,29,30, 46},,
{1,13,24,32,37, 39},,
{1,13,24,33,37, 40},,
{1,13,24,36,39, 40},,
{1,13,27,29,38, 53},,
{1,13,27,30,38, 54},,
{1,13,28,37,39, 53},,
{1,13,28,37,40, 54},,
{1,13,28,39,40, 56},,
{1,13,28,41,44, 48},,
{1,13,28,41,45, 49},,
{1,13,28,44,45, 52},,
{1,13,29,30,38, 56},,
{1,13,31,34,38, 48},,
{1,13,31,35,38, 49},,
{1,13,34,35,38, 52},,
{1,14,15,27,37, 55},,
{1,14,15,28,38, 56},,
{1,14,17,34,44, 47},,
{1,14,17,36,46, 49},,
{1,14,19,32,42, 47},,
{1,14,19,36,46, 51},,
{1,14,21,32,42, 49},,
{1,14,21,34,44, 51},,
{1,14,22,31,42, 44},,
{1,14,22,32,34, 41},,
{1,14,22,32,36, 43},,
{1,14,22,33,42, 46},,
{1,14,22,34,36, 45},,
{1,14,22,35,44, 46},,
{1,14,25,27,28, 41},,
{1,14,25,27,30, 43},,
{1,14,25,28,30, 45},,
{1,14,25,31,37, 38},,
{1,14,25,33,37, 40},,
{1,14,25,35,38, 40},,
{1,14,27,28,39, 53},,
{1,14,27,30,39, 55},,
{1,14,28,30,39, 56},,
{1,14,29,37,38, 53},,
{1,14,29,37,40, 55},,
{1,14,29,38,40, 56},,
{1,14,29,42,44, 47},,
{1,14,29,42,46, 49},,
{1,14,29,44,46, 51},,
{1,14,32,34,39, 47},,
{1,14,32,36,39, 49},,
{1,14,34,36,39, 51},,
{1,15,18,35,45, 47},,
{1,15,18,36,46, 48},,
{1,15,20,33,43, 47},,
{1,15,20,36,46, 50},,
{1,15,21,33,43, 48},,
{1,15,21,35,45, 50},,
{1,15,22,31,43, 45},,
{1,15,22,32,43, 46},,
{1,15,22,33,35, 41},,
{1,15,22,33,36, 42},,
{1,15,22,34,45, 46},,
{1,15,22,35,36, 44},,
{1,15,26,27,28, 41},,
{1,15,26,27,29, 42},,
{1,15,26,28,29, 44},,
{1,15,26,31,37, 38},,
{1,15,26,32,37, 39},,
{1,15,26,34,38, 39},,
{1,15,27,28,40, 54},,
{1,15,27,29,40, 55},,
{1,15,28,29,40, 56},,
{1,15,30,37,38, 54},,
{1,15,30,37,39, 55},,
{1,15,30,38,39, 56},,
{1,15,30,43,45, 47},,
{1,15,30,43,46, 48},,
{1,15,30,45,46, 50},,
{1,15,33,35,40, 47},,
{1,15,33,36,40, 48},,
{1,15,35,36,40, 50},,
{1,16,17,27,37, 50},,
{1,16,17,33,43, 56},,
{1,16,18,27,37, 51},,
{1,16,18,32,42, 56},,
{1,16,19,28,38, 48},,
{1,16,19,35,45, 55},,
{1,16,20,28,38, 49},,
{1,16,20,34,44, 55},,
{1,16,23,28,34, 39},,
{1,16,23,28,35, 40},,
{1,16,23,29,38, 44},,
{1,16,23,30,38, 45},,
{1,16,23,34,35, 46},,
{1,16,23,36,44, 45},,
{1,16,24,27,32, 39},,
{1,16,24,27,33, 40},,
{1,16,24,29,37, 42},,
{1,16,24,30,37, 43},,
{1,16,24,32,33, 46},,
{1,16,24,36,42, 43},,
{1,16,27,32,41, 50},,
{1,16,27,33,41, 51},,
{1,16,28,34,41, 48},,
{1,16,28,35,41, 49},,
{1,16,31,37,42, 50},,
{1,16,31,37,43, 51},,
{1,16,31,38,44, 48},,
{1,16,31,38,45, 49},,
{1,16,31,42,43, 56},,
{1,16,31,44,45, 55},,
{1,16,32,33,41, 56},,
{1,16,34,35,41, 55},,
{1,17,18,27,37, 52},,
{1,17,18,31,41, 56},,
{1,17,19,29,39, 47},,
{1,17,19,36,46, 54},,
{1,17,21,29,39, 49},,
{1,17,21,34,44, 54},,
{1,17,23,28,39, 44},,
{1,17,23,29,34, 38},,
{1,17,23,29,36, 40},,
{1,17,23,30,39, 46},,
{1,17,23,34,36, 45},,
{1,17,23,35,44, 46},,
{1,17,25,27,31, 38},,
{1,17,25,27,33, 40},,
{1,17,25,28,37, 41},,
{1,17,25,30,37, 43},,
{1,17,25,31,33, 45},,
{1,17,25,35,41, 43},,
{1,17,27,31,42, 50},,
{1,17,27,33,42, 52},,
{1,17,29,34,42, 47},,
{1,17,29,36,42, 49},,
{1,17,31,33,42, 56},,
{1,17,32,37,41, 50},,
{1,17,32,37,43, 52},,
{1,17,32,39,44, 47},,
{1,17,32,39,46, 49},,
{1,17,32,41,43, 56},,
{1,17,32,44,46, 54},,
{1,17,34,36,42, 54},,
{1,18,20,30,40, 47},,
{1,18,20,36,46, 53},,
{1,18,21,30,40, 48},,
{1,18,21,35,45, 53},,
{1,18,23,28,40, 45},,
{1,18,23,29,40, 46},,
{1,18,23,30,35, 38},,
{1,18,23,30,36, 39},,
{1,18,23,34,45, 46},,
{1,18,23,35,36, 44},,
{1,18,26,27,31, 38},,
{1,18,26,27,32, 39},,
{1,18,26,28,37, 41},,
{1,18,26,29,37, 42},,
{1,18,26,31,32, 44},,
{1,18,26,34,41, 42},,
{1,18,27,31,43, 51},,
{1,18,27,32,43, 52},,
{1,18,30,35,43, 47},,
{1,18,30,36,43, 48},,
{1,18,31,32,43, 56},,
{1,18,33,37,41, 51},,
{1,18,33,37,42, 52},,
{1,18,33,40,45, 47},,
{1,18,33,40,46, 48},,
{1,18,33,41,42, 56},,
{1,18,33,45,46, 53},,
{1,18,35,36,43, 53},,
{1,19,20,28,38, 52},,
{1,19,20,31,41, 55},,
{1,19,21,29,39, 51},,
{1,19,21,32,42, 54},,
{1,19,24,27,39, 42},,
{1,19,24,29,32, 37},,
{1,19,24,29,36, 40},,
{1,19,24,30,39, 46},,
{1,19,24,32,36, 43},,
{1,19,24,33,42, 46},,
{1,19,25,27,38, 41},,
{1,19,25,28,31, 37},,
{1,19,25,28,35, 40},,
{1,19,25,30,38, 45},,
{1,19,25,31,35, 43},,
{1,19,25,33,41, 45},,
{1,19,28,31,44, 48},,
{1,19,28,35,44, 52},,
{1,19,29,32,44, 47},,
{1,19,29,36,44, 51},,
{1,19,31,35,44, 55},,
{1,19,32,36,44, 54},,
{1,19,34,38,41, 48},,
{1,19,34,38,45, 52},,
{1,19,34,39,42, 47},,
{1,19,34,39,46, 51},,
{1,19,34,41,45, 55},,
{1,19,34,42,46, 54},,
{1,20,21,30,40, 50},,
{1,20,21,33,43, 53},,
{1,20,24,27,40, 43},,
{1,20,24,29,40, 46},,
{1,20,24,30,33, 37},,
